[DEBUG] 2014-09-05 17:26:21,477 ==> Logging Provider: org.jboss.logging.Log4jLoggerProvider
    [DEBUG] 2014-09-05 17:26:37,681 ==> Static select for entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico [UPGRADE]: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=? for update
    [DEBUG] 2014-09-05 17:26:37,681 ==> Static select for entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico [UPGRADE_NOWAIT]: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=? for update nowait
    [DEBUG] 2014-09-05 17:26:37,681 ==> Static select for entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico [FORCE]: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=? for update nowait
    [DEBUG] 2014-09-05 17:26:37,681 ==> Static select for entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico [PESSIMISTIC_READ]: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=? for update
    [DEBUG] 2014-09-05 17:26:37,681 ==> Static select for entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico [PESSIMISTIC_WRITE]: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=? for update
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico [PESSIMISTIC_FORCE_INCREMENT]: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=? for update nowait
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico [OPTIMISTIC]: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico [OPTIMISTIC_FORCE_INCREMENT]: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for action ACTION_MERGE on entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for action ACTION_REFRESH on entity com.maxcom.mpm.model.MpmTlotesCargoAutomatico: select mpmtlotesc0_.ID_LOTE as ID1_10_0_, mpmtlotesc0_.ID_PROCESO as ID2_10_0_, mpmtlotesc0_.ID_ESTADO as ID3_10_0_, mpmtlotesc0_.NOMBRE_ARCHIVO as NOMBRE4_10_0_, mpmtlotesc0_.CANTIDAD_CARGOS as CANTIDAD5_10_0_, mpmtlotesc0_.FECHA_RESPUESTA as FECHA6_10_0_, mpmtlotesc0_.CREADO_POR as CREADO7_10_0_, mpmtlotesc0_.FECHA_CREACION as FECHA8_10_0_, mpmtlotesc0_.SISTEMA as SISTEMA10_0_, mpmtlotesc0_.MODIFICADO_POR as MODIFICADO10_10_0_, mpmtlotesc0_.FECHA_MODIFICACION as FECHA11_10_0_ from ADMIN_MPM.MPM_TLOTES_CARGO_AUTOMATICO mpmtlotesc0_ where mpmtlotesc0_.ID_LOTE=?
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [NONE]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [READ]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [UPGRADE]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=? for update
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [UPGRADE_NOWAIT]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=? for update nowait
    [DEBUG] 2014-09-05 17:26:37,691 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [FORCE]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=? for update nowait
    [DEBUG] 2014-09-05 17:26:38,191 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [PESSIMISTIC_READ]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=? for update
    [DEBUG] 2014-09-05 17:26:38,191 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [PESSIMISTIC_WRITE]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=? for update
    [DEBUG] 2014-09-05 17:26:38,191 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [PESSIMISTIC_FORCE_INCREMENT]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=? for update nowait
    [DEBUG] 2014-09-05 17:26:38,191 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [OPTIMISTIC]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:38,191 ==> Static select for entity com.maxcom.mpm.model.MpmTcobranzaSapDeta [OPTIMISTIC_FORCE_INCREMENT]: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=?
    [DEBUG] 2014-09-05 17:26:38,191 ==> Static select for action ACTION_MERGE on entity com.maxcom.mpm.model.MpmTcobranzaSapDeta: select mpmtcobran0_.ID_COBRANZADETA as ID1_9_0_, mpmtcobran0_.ID_TIPO_CUENTA as ID2_9_0_, mpmtcobran0_.ID_RESPUESTA_CARGO as ID3_9_0_, mpmtcobran0_.ID_COBRANZA as ID4_9_0_, mpmtcobran0_.ID_MARCA_TARJETA as ID5_9_0_, mpmtcobran0_.ID_ESTADO as ID6_9_0_, mpmtcobran0_.ID_LOTE as ID7_9_0_, mpmtcobran0_.REFERENCIA as REFERENCIA9_0_, mpmtcobran0_.NOMBRE_CLIENTE as NOMBRE9_9_0_, mpmtcobran0_.CUENTA as CUENTA9_0_, mpmtcobran0_.IMPORTE as IMPORTE9_0_, mpmtcobran0_.EMAIL as EMAIL9_0_, mpmtcobran0_.ENTIDAD_FINANCIERA as ENTIDAD13_9_0_, mpmtcobran0_.CREADO_POR as CREADO14_9_0_, mpmtcobran0_.FECHA_CREACION as FECHA15_9_0_, mpmtcobran0_.SISTEMA as SISTEMA9_0_, mpmtcobran0_.MODIFICADO_POR as MODIFICADO17_9_0_, mpmtcobran0_.FECHA_MODIFICACION as FECHA18_9_0_, mpmtcobran0_.FECHA_RESPUESTA as FECHA19_9_0_, mpmtcobran0_.FECHA_NOTIFICACION as FECHA20_9_0_, mpmtcobran0_.ACUSE_SAP as ACUSE21_9_0_ from ADMIN_MPM.MPM_TCOBRANZA_SAP_DETA mpmtcobran0_ where mpmtcobran0_.ID_COBRANZADETA=?
